sucursal,producto,semana,y_real,probabilidad,magnitud,umbral,y_pred,Modelo
16,PARACETAMOL 500MG,2026-01-18,0.0,0.029879782,1.397539,0.5,0.0,TwoStage
16,VITAMINA C+ZINC+D3,2026-01-18,5.0,0.53122646,1.7413695,0.5,1.7413695,TwoStage
1,AMOXICILINA 500MG,2026-01-25,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
1,AZITROMICINA 500MG,2026-01-25,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
1,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014772549,1.2971951,0.5,0.0,TwoStage
1,ENALAPRIL 10MG,2026-01-25,0.0,0.13655111,1.2057143,0.5,0.0,TwoStage
1,IBUPROFENO TABX800,2026-01-25,0.0,0.012120696,1.2971951,0.5,0.0,TwoStage
1,LOPERAMIDA 2MG,2026-01-25,0.0,0.044685494,1.2971951,0.5,0.0,TwoStage
1,METFORMINA 850MG,2026-01-25,0.0,0.16160819,1.3203336,0.5,0.0,TwoStage
1,PARACETAMOL 500MG,2026-01-25,0.0,0.12131702,1.3697642,0.5,0.0,TwoStage
1,VITAMINA C+ZINC+D3,2026-01-25,0.0,0.29720274,1.8216141,0.5,0.0,TwoStage
2,AMOXICILINA 500MG,2026-01-25,0.0,0.119319506,1.3112217,0.5,0.0,TwoStage
2,AZITROMICINA 500MG,2026-01-25,0.0,0.023224222,1.3112217,0.5,0.0,TwoStage
2,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014500369,1.3112217,0.5,0.0,TwoStage
2,ENALAPRIL 10MG,2026-01-25,0.0,0.13434112,1.2075005,0.5,0.0,TwoStage
2,IBUPROFENO TABX800,2026-01-25,0.0,0.013706001,1.3112217,0.5,0.0,TwoStage
2,METFORMINA 850MG,2026-01-25,0.0,0.050166856,1.3343602,0.5,0.0,TwoStage
2,PARACETAMOL 500MG,2026-01-25,0.0,0.119319506,1.3112217,0.5,0.0,TwoStage
2,VITAMINA C+ZINC+D3,2026-01-25,1.0,0.35051748,1.9204504,0.5,0.0,TwoStage
3,AMOXICILINA 500MG,2026-01-25,0.0,0.19849887,1.4180993,0.5,0.0,TwoStage
3,AZITROMICINA 500MG,2026-01-25,0.0,0.023656232,1.3993268,0.5,0.0,TwoStage
3,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014772549,1.3993268,0.5,0.0,TwoStage
3,ENALAPRIL 10MG,2026-01-25,1.0,0.104990505,1.2956055,0.5,0.0,TwoStage
3,IBUPROFENO TABX800,2026-01-25,0.0,0.012120696,1.3993268,0.5,0.0,TwoStage
3,LOPERAMIDA 2MG,2026-01-25,0.0,0.015448096,1.3993268,0.5,0.0,TwoStage
3,LOSARTAN 50MG,2026-01-25,0.0,0.1522426,1.4179202,0.5,0.0,TwoStage
3,METFORMINA 850MG,2026-01-25,0.0,0.3002426,1.4618992,0.5,0.0,TwoStage
3,PARACETAMOL 500MG,2026-01-25,0.0,0.08409772,1.3993268,0.5,0.0,TwoStage
3,VITAMINA C+ZINC+D3,2026-01-25,1.0,0.58006585,1.9965783,0.5,1.9965783,TwoStage
4,AMOXICILINA 500MG,2026-01-25,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
4,AZITROMICINA 500MG,2026-01-25,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
4,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014772549,1.2971951,0.5,0.0,TwoStage
4,ENALAPRIL 10MG,2026-01-25,1.0,0.14236718,1.266043,0.5,0.0,TwoStage
4,IBUPROFENO TABX800,2026-01-25,0.0,0.012120696,1.2971951,0.5,0.0,TwoStage
4,LOPERAMIDA 2MG,2026-01-25,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
4,METFORMINA 850MG,2026-01-25,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
4,VITAMINA C+ZINC+D3,2026-01-25,1.0,0.5610414,1.8527788,0.5,1.8527788,TwoStage
5,AMOXICILINA 500MG,2026-01-25,0.0,0.033239517,1.3864012,0.5,0.0,TwoStage
5,AZITROMICINA 500MG,2026-01-25,0.0,0.026335178,1.3864012,0.5,0.0,TwoStage
5,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.044654142,1.4549234,0.5,0.0,TwoStage
5,ENALAPRIL 10MG,2026-01-25,0.0,0.15633683,1.3361043,0.5,0.0,TwoStage
5,IBUPROFENO TABX800,2026-01-25,0.0,0.013303593,1.3864012,0.5,0.0,TwoStage
5,METFORMINA 850MG,2026-01-25,0.0,0.10690436,1.4095397,0.5,0.0,TwoStage
5,PARACETAMOL 500MG,2026-01-25,0.0,0.13354285,1.4312259,0.5,0.0,TwoStage
5,VITAMINA C+ZINC+D3,2026-01-25,2.0,0.61791366,2.0942137,0.5,2.0942137,TwoStage
6,AMOXICILINA 500MG,2026-01-25,0.0,0.028456215,1.2054094,0.5,0.0,TwoStage
6,AZITROMICINA 500MG,2026-01-25,0.0,0.022522291,1.2054094,0.5,0.0,TwoStage
6,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014772549,1.2054094,0.5,0.0,TwoStage
6,ENALAPRIL 10MG,2026-01-25,0.0,0.2520535,1.8077406,0.5,0.0,TwoStage
6,IBUPROFENO TABX800,2026-01-25,0.0,0.011533166,1.2054094,0.5,0.0,TwoStage
6,LOPERAMIDA 2MG,2026-01-25,0.0,0.014701686,1.2054094,0.5,0.0,TwoStage
6,METFORMINA 850MG,2026-01-25,0.0,0.048691206,1.2159127,0.5,0.0,TwoStage
6,VITAMINA C+ZINC+D3,2026-01-25,1.0,0.36717424,1.7002925,0.5,0.0,TwoStage
7,AMOXICILINA 500MG,2026-01-25,0.0,0.028610889,1.2320511,0.5,0.0,TwoStage
7,AZITROMICINA 500MG,2026-01-25,0.0,0.022645464,1.2320511,0.5,0.0,TwoStage
7,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014135858,1.2320511,0.5,0.0,TwoStage
7,ENALAPRIL 10MG,2026-01-25,0.0,0.11407163,1.1283299,0.5,0.0,TwoStage
7,IBUPROFENO TABX800,2026-01-25,0.0,0.01176407,1.2320511,0.5,0.0,TwoStage
7,METFORMINA 850MG,2026-01-25,0.0,0.048950322,1.2551897,0.5,0.0,TwoStage
7,PARACETAMOL 500MG,2026-01-25,0.0,0.028610889,1.2320511,0.5,0.0,TwoStage
7,VITAMINA C+ZINC+D3,2026-01-25,0.0,0.26642892,1.7269341,0.5,0.0,TwoStage
8,AMOXICILINA 500MG,2026-01-25,0.0,0.017539697,1.2304857,0.5,0.0,TwoStage
8,AZITROMICINA 500MG,2026-01-25,0.0,0.014219036,1.2304857,0.5,0.0,TwoStage
8,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.008894297,1.2304857,0.5,0.0,TwoStage
8,ENALAPRIL 10MG,2026-01-25,0.0,0.08396989,1.1267644,0.5,0.0,TwoStage
8,IBUPROFENO TABX800,2026-01-25,0.0,0.008603842,1.2304857,0.5,0.0,TwoStage
8,LOPERAMIDA 2MG,2026-01-25,0.0,0.009012816,1.2304857,0.5,0.0,TwoStage
8,METFORMINA 850MG,2026-01-25,1.0,0.06061744,1.2536242,0.5,0.0,TwoStage
8,PARACETAMOL 500MG,2026-01-25,0.0,0.017539697,1.2304857,0.5,0.0,TwoStage
8,VITAMINA C+ZINC+D3,2026-01-25,0.0,0.2733017,1.7809811,0.5,0.0,TwoStage
9,AMOXICILINA 500MG,2026-01-25,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
9,AZITROMICINA 500MG,2026-01-25,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
9,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014772549,1.2971951,0.5,0.0,TwoStage
9,ENALAPRIL 10MG,2026-01-25,0.0,0.104990505,1.1934738,0.5,0.0,TwoStage
9,METFORMINA 850MG,2026-01-25,0.0,0.12712921,1.3203336,0.5,0.0,TwoStage
9,PARACETAMOL 500MG,2026-01-25,0.0,0.12131702,1.2971951,0.5,0.0,TwoStage
9,VITAMINA C+ZINC+D3,2026-01-25,0.0,0.32080418,1.8768877,0.5,0.0,TwoStage
10,AMOXICILINA 500MG,2026-01-25,0.0,0.029879782,1.1817704,0.5,0.0,TwoStage
10,AZITROMICINA 500MG,2026-01-25,0.0,0.07788742,1.194011,0.5,0.0,TwoStage
10,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014772549,1.1817704,0.5,0.0,TwoStage
10,ENALAPRIL 10MG,2026-01-25,0.0,0.16783515,1.0780492,0.5,0.0,TwoStage
10,IBUPROFENO TABX800,2026-01-25,0.0,0.012120696,1.1817704,0.5,0.0,TwoStage
10,LOPERAMIDA 2MG,2026-01-25,0.0,0.015448096,1.1817704,0.5,0.0,TwoStage
10,METFORMINA 850MG,2026-01-25,2.0,0.12712921,1.204909,0.5,0.0,TwoStage
10,PARACETAMOL 500MG,2026-01-25,0.0,0.0876212,1.1817704,0.5,0.0,TwoStage
10,VITAMINA C+ZINC+D3,2026-01-25,0.0,0.3643759,1.7810059,0.5,0.0,TwoStage
11,AMOXICILINA 500MG,2026-01-25,0.0,0.025896909,1.1526179,0.5,0.0,TwoStage
11,AZITROMICINA 500MG,2026-01-25,0.0,0.02048542,1.1526179,0.5,0.0,TwoStage
11,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.013205344,1.1526179,0.5,0.0,TwoStage
11,ENALAPRIL 10MG,2026-01-25,0.0,0.09194454,1.0488967,0.5,0.0,TwoStage
11,IBUPROFENO TABX800,2026-01-25,0.0,0.011747495,1.1526179,0.5,0.0,TwoStage
11,METFORMINA 850MG,2026-01-25,0.0,0.044395156,1.1757565,0.5,0.0,TwoStage
11,PARACETAMOL 500MG,2026-01-25,0.0,0.06534151,1.1526179,0.5,0.0,TwoStage
11,VITAMINA C+ZINC+D3,2026-01-25,1.0,0.40493196,1.5493778,0.5,0.0,TwoStage
12,AMOXICILINA 500MG,2026-01-25,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
12,AZITROMICINA 500MG,2026-01-25,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
12,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014772549,1.2971951,0.5,0.0,TwoStage
12,ENALAPRIL 10MG,2026-01-25,1.0,0.11866769,1.1934738,0.5,0.0,TwoStage
12,IBUPROFENO TABX800,2026-01-25,0.0,0.012120696,1.2971951,0.5,0.0,TwoStage
12,METFORMINA 850MG,2026-01-25,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
12,PARACETAMOL 500MG,2026-01-25,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
12,VITAMINA C+ZINC+D3,2026-01-25,0.0,0.34629926,1.8043185,0.5,0.0,TwoStage
13,AMOXICILINA 500MG,2026-01-25,0.0,0.029879782,1.099021,0.5,0.0,TwoStage
13,AZITROMICINA 500MG,2026-01-25,0.0,0.023656232,1.099021,0.5,0.0,TwoStage
13,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014772549,1.099021,0.5,0.0,TwoStage
13,ENALAPRIL 10MG,2026-01-25,0.0,0.11866769,1.0172985,0.5,0.0,TwoStage
13,IBUPROFENO TABX800,2026-01-25,0.0,0.012120696,1.099021,0.5,0.0,TwoStage
13,METFORMINA 850MG,2026-01-25,0.0,0.051073838,1.1221595,0.5,0.0,TwoStage
13,OMEPRAZOL 20MG,2026-01-25,0.0,0.029879782,1.099021,0.5,0.0,TwoStage
13,PARACETAMOL 500MG,2026-01-25,0.0,0.029879782,1.099021,0.5,0.0,TwoStage
13,VITAMINA C+ZINC+D3,2026-01-25,0.0,0.29720274,1.5215223,0.5,0.0,TwoStage
14,AZITROMICINA 500MG,2026-01-25,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
14,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014772549,1.2971951,0.5,0.0,TwoStage
14,ENALAPRIL 10MG,2026-01-25,0.0,0.104990505,1.1934738,0.5,0.0,TwoStage
14,IBUPROFENO TABX800,2026-01-25,0.0,0.012120696,1.2971951,0.5,0.0,TwoStage
14,METFORMINA 850MG,2026-01-25,0.0,0.17809558,1.3929027,0.5,0.0,TwoStage
14,VITAMINA C+ZINC+D3,2026-01-25,1.0,0.34629926,1.8894225,0.5,0.0,TwoStage
15,AMOXICILINA 500MG,2026-01-25,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
15,AZITROMICINA 500MG,2026-01-25,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
15,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014772549,1.2971951,0.5,0.0,TwoStage
15,ENALAPRIL 10MG,2026-01-25,0.0,0.16316088,1.1934738,0.5,0.0,TwoStage
15,IBUPROFENO TABX800,2026-01-25,0.0,0.027747393,1.2971951,0.5,0.0,TwoStage
15,METFORMINA 850MG,2026-01-25,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
15,PARACETAMOL 500MG,2026-01-25,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
15,VITAMINA C+ZINC+D3,2026-01-25,2.0,0.59844357,2.1080089,0.5,2.1080089,TwoStage
16,AMOXICILINA 500MG,2026-01-25,0.0,0.029879782,1.397539,0.5,0.0,TwoStage
16,AZITROMICINA 500MG,2026-01-25,0.0,0.023656232,1.397539,0.5,0.0,TwoStage
16,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.014772549,1.397539,0.5,0.0,TwoStage
16,ENALAPRIL 10MG,2026-01-25,0.0,0.11866769,1.2938178,0.5,0.0,TwoStage
16,IBUPROFENO TABX800,2026-01-25,0.0,0.012120696,1.397539,0.5,0.0,TwoStage
16,LOPERAMIDA 2MG,2026-01-25,0.0,0.015448096,1.397539,0.5,0.0,TwoStage
16,METFORMINA 850MG,2026-01-25,0.0,0.10017464,1.4206775,0.5,0.0,TwoStage
16,PARACETAMOL 500MG,2026-01-25,0.0,0.029879782,1.397539,0.5,0.0,TwoStage
16,VITAMINA C+ZINC+D3,2026-01-25,1.0,0.613739,1.9524822,0.5,1.9524822,TwoStage
1,AMOXICILINA 500MG,2026-02-01,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
1,AZITROMICINA 500MG,2026-02-01,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
1,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014274887,1.2971951,0.5,0.0,TwoStage
1,ENALAPRIL 10MG,2026-02-01,0.0,0.13655111,1.1934738,0.5,0.0,TwoStage
1,IBUPROFENO TABX800,2026-02-01,0.0,0.008152246,1.2971951,0.5,0.0,TwoStage
1,LOPERAMIDA 2MG,2026-02-01,0.0,0.044685494,1.3697642,0.5,0.0,TwoStage
1,METFORMINA 850MG,2026-02-01,0.0,0.12841891,1.3929027,0.5,0.0,TwoStage
1,PARACETAMOL 500MG,2026-02-01,0.0,0.08409772,1.3697642,0.5,0.0,TwoStage
1,VITAMINA C+ZINC+D3,2026-02-01,2.0,0.3072767,1.8941833,0.5,0.0,TwoStage
2,AMOXICILINA 500MG,2026-02-01,0.0,0.119319506,1.3112217,0.5,0.0,TwoStage
2,AZITROMICINA 500MG,2026-02-01,0.0,0.023224222,1.3112217,0.5,0.0,TwoStage
2,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014011746,1.3112217,0.5,0.0,TwoStage
2,ENALAPRIL 10MG,2026-02-01,0.0,0.13434112,1.2075005,0.5,0.0,TwoStage
2,IBUPROFENO TABX800,2026-02-01,0.0,0.009223352,1.3112217,0.5,0.0,TwoStage
2,METFORMINA 850MG,2026-02-01,0.0,0.050166856,1.3343602,0.5,0.0,TwoStage
2,PARACETAMOL 500MG,2026-02-01,0.0,0.119319506,1.3112217,0.5,0.0,TwoStage
2,VITAMINA C+ZINC+D3,2026-02-01,0.0,0.41001257,1.8061047,0.5,0.0,TwoStage
3,AMOXICILINA 500MG,2026-02-01,0.0,0.19262792,1.4303398,0.5,0.0,TwoStage
3,AZITROMICINA 500MG,2026-02-01,0.0,0.023656232,1.3993268,0.5,0.0,TwoStage
3,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014274887,1.3993268,0.5,0.0,TwoStage
3,ENALAPRIL 10MG,2026-02-01,0.0,0.13655111,1.2956055,0.5,0.0,TwoStage
3,IBUPROFENO TABX800,2026-02-01,0.0,0.008152246,1.3993268,0.5,0.0,TwoStage
3,LOPERAMIDA 2MG,2026-02-01,0.0,0.015448096,1.3993268,0.5,0.0,TwoStage
3,METFORMINA 850MG,2026-02-01,0.0,0.2924605,1.8317729,0.5,0.0,TwoStage
3,PARACETAMOL 500MG,2026-02-01,0.0,0.08409772,1.3993268,0.5,0.0,TwoStage
3,VITAMINA C+ZINC+D3,2026-02-01,2.0,0.591656,2.066631,0.5,2.066631,TwoStage
4,AMOXICILINA 500MG,2026-02-01,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
4,AZITROMICINA 500MG,2026-02-01,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
4,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014274887,1.2971951,0.5,0.0,TwoStage
4,ENALAPRIL 10MG,2026-02-01,0.0,0.13655111,1.1934738,0.5,0.0,TwoStage
4,IBUPROFENO TABX800,2026-02-01,0.0,0.008152246,1.2971951,0.5,0.0,TwoStage
4,LOPERAMIDA 2MG,2026-02-01,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
4,METFORMINA 850MG,2026-02-01,1.0,0.051073838,1.3203336,0.5,0.0,TwoStage
4,VITAMINA C+ZINC+D3,2026-02-01,1.0,0.58041644,2.076322,0.5,2.076322,TwoStage
5,AMOXICILINA 500MG,2026-02-01,0.0,0.033239517,1.3864012,0.5,0.0,TwoStage
5,AZITROMICINA 500MG,2026-02-01,0.0,0.026335178,1.3864012,0.5,0.0,TwoStage
5,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.01640031,1.3864012,0.5,0.0,TwoStage
5,ENALAPRIL 10MG,2026-02-01,1.0,0.1306662,1.267582,0.5,0.0,TwoStage
5,IBUPROFENO TABX800,2026-02-01,0.0,0.0089513585,1.3864012,0.5,0.0,TwoStage
5,METFORMINA 850MG,2026-02-01,0.0,0.10690436,1.4095397,0.5,0.0,TwoStage
5,PARACETAMOL 500MG,2026-02-01,0.0,0.13354285,1.4997481,0.5,0.0,TwoStage
5,VITAMINA C+ZINC+D3,2026-02-01,3.0,0.6314958,2.160584,0.5,2.160584,TwoStage
6,AMOXICILINA 500MG,2026-02-01,0.0,0.028456215,1.2054094,0.5,0.0,TwoStage
6,AZITROMICINA 500MG,2026-02-01,0.0,0.022522291,1.2054094,0.5,0.0,TwoStage
6,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014274887,1.2054094,0.5,0.0,TwoStage
6,ENALAPRIL 10MG,2026-02-01,0.0,0.17247738,1.2078787,0.5,0.0,TwoStage
6,IBUPROFENO TABX800,2026-02-01,0.0,0.0077555696,1.2054094,0.5,0.0,TwoStage
6,LOPERAMIDA 2MG,2026-02-01,0.0,0.014701686,1.2054094,0.5,0.0,TwoStage
6,METFORMINA 850MG,2026-02-01,0.0,0.048691206,1.2159127,0.5,0.0,TwoStage
6,VITAMINA C+ZINC+D3,2026-02-01,2.0,0.4049205,1.7978088,0.5,0.0,TwoStage
7,AMOXICILINA 500MG,2026-02-01,0.0,0.028610889,1.2320511,0.5,0.0,TwoStage
7,AZITROMICINA 500MG,2026-02-01,0.0,0.022645464,1.2320511,0.5,0.0,TwoStage
7,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.013659348,1.2320511,0.5,0.0,TwoStage
7,ENALAPRIL 10MG,2026-02-01,0.0,0.11407163,1.1283299,0.5,0.0,TwoStage
7,IBUPROFENO TABX800,2026-02-01,0.0,0.007911448,1.2320511,0.5,0.0,TwoStage
7,METFORMINA 850MG,2026-02-01,0.0,0.048950322,1.2551897,0.5,0.0,TwoStage
7,PARACETAMOL 500MG,2026-02-01,0.0,0.028610889,1.2320511,0.5,0.0,TwoStage
7,VITAMINA C+ZINC+D3,2026-02-01,0.0,0.25400257,1.7391746,0.5,0.0,TwoStage
8,AMOXICILINA 500MG,2026-02-01,0.0,0.017539697,1.2304857,0.5,0.0,TwoStage
8,AZITROMICINA 500MG,2026-02-01,0.0,0.014219036,1.2304857,0.5,0.0,TwoStage
8,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.008592937,1.2304857,0.5,0.0,TwoStage
8,ENALAPRIL 10MG,2026-02-01,0.0,0.08396989,1.1267644,0.5,0.0,TwoStage
8,IBUPROFENO TABX800,2026-02-01,0.0,0.0057801176,1.2304857,0.5,0.0,TwoStage
8,LOPERAMIDA 2MG,2026-02-01,0.0,0.009012816,1.2304857,0.5,0.0,TwoStage
8,METFORMINA 850MG,2026-02-01,0.0,0.09795915,1.2536242,0.5,0.0,TwoStage
8,PARACETAMOL 500MG,2026-02-01,0.0,0.017539697,1.2304857,0.5,0.0,TwoStage
8,VITAMINA C+ZINC+D3,2026-02-01,1.0,0.1384315,1.7084119,0.5,0.0,TwoStage
9,AMOXICILINA 500MG,2026-02-01,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
9,AZITROMICINA 500MG,2026-02-01,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
9,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014274887,1.2971951,0.5,0.0,TwoStage
9,ENALAPRIL 10MG,2026-02-01,0.0,0.104990505,1.1934738,0.5,0.0,TwoStage
9,METFORMINA 850MG,2026-02-01,0.0,0.10017464,1.3203336,0.5,0.0,TwoStage
9,PARACETAMOL 500MG,2026-02-01,0.0,0.12131702,1.2971951,0.5,0.0,TwoStage
9,VITAMINA C+ZINC+D3,2026-02-01,0.0,0.25751945,1.792078,0.5,0.0,TwoStage
10,AMOXICILINA 500MG,2026-02-01,0.0,0.029879782,1.1817704,0.5,0.0,TwoStage
10,AZITROMICINA 500MG,2026-02-01,1.0,0.07788742,1.1817704,0.5,0.0,TwoStage
10,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014274887,1.1817704,0.5,0.0,TwoStage
10,ENALAPRIL 10MG,2026-02-01,3.0,0.15225515,1.0780492,0.5,0.0,TwoStage
10,IBUPROFENO TABX800,2026-02-01,0.0,0.008152246,1.1817704,0.5,0.0,TwoStage
10,LOPERAMIDA 2MG,2026-02-01,0.0,0.015448096,1.1817704,0.5,0.0,TwoStage
10,METFORMINA 850MG,2026-02-01,0.0,0.1802079,1.204909,0.5,0.0,TwoStage
10,PARACETAMOL 500MG,2026-02-01,0.0,0.0876212,1.1817704,0.5,0.0,TwoStage
10,VITAMINA C+ZINC+D3,2026-02-01,1.0,0.34629926,1.6789006,0.5,0.0,TwoStage
11,AMOXICILINA 500MG,2026-02-01,0.0,0.025896909,1.1526179,0.5,0.0,TwoStage
11,AZITROMICINA 500MG,2026-02-01,0.0,0.02048542,1.1526179,0.5,0.0,TwoStage
11,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.012759788,1.1526179,0.5,0.0,TwoStage
11,ENALAPRIL 10MG,2026-02-01,0.0,0.09194454,1.0488967,0.5,0.0,TwoStage
11,IBUPROFENO TABX800,2026-02-01,0.0,0.0079002585,1.1526179,0.5,0.0,TwoStage
11,METFORMINA 850MG,2026-02-01,0.0,0.044395156,1.1757565,0.5,0.0,TwoStage
11,PARACETAMOL 500MG,2026-02-01,0.0,0.06534151,1.1526179,0.5,0.0,TwoStage
11,VITAMINA C+ZINC+D3,2026-02-01,1.0,0.5388555,1.6366328,0.5,1.6366328,TwoStage
12,AMOXICILINA 500MG,2026-02-01,1.0,0.029879782,1.2971951,0.5,0.0,TwoStage
12,AZITROMICINA 500MG,2026-02-01,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
12,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014274887,1.2971951,0.5,0.0,TwoStage
12,ENALAPRIL 10MG,2026-02-01,0.0,0.16513164,1.266043,0.5,0.0,TwoStage
12,IBUPROFENO TABX800,2026-02-01,0.0,0.008152246,1.2971951,0.5,0.0,TwoStage
12,METFORMINA 850MG,2026-02-01,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
12,PARACETAMOL 500MG,2026-02-01,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
12,VITAMINA C+ZINC+D3,2026-02-01,0.0,0.34629926,1.792078,0.5,0.0,TwoStage
13,AMOXICILINA 500MG,2026-02-01,0.0,0.029879782,1.099021,0.5,0.0,TwoStage
13,AZITROMICINA 500MG,2026-02-01,0.0,0.023656232,1.099021,0.5,0.0,TwoStage
13,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014274887,1.099021,0.5,0.0,TwoStage
13,ENALAPRIL 10MG,2026-02-01,1.0,0.11866769,1.0172985,0.5,0.0,TwoStage
13,IBUPROFENO TABX800,2026-02-01,0.0,0.008152246,1.099021,0.5,0.0,TwoStage
13,METFORMINA 850MG,2026-02-01,0.0,0.051073838,1.1221595,0.5,0.0,TwoStage
13,OMEPRAZOL 20MG,2026-02-01,0.0,0.029879782,1.099021,0.5,0.0,TwoStage
13,PARACETAMOL 500MG,2026-02-01,0.0,0.029879782,1.099021,0.5,0.0,TwoStage
13,VITAMINA C+ZINC+D3,2026-02-01,0.0,0.29003146,1.5669613,0.5,0.0,TwoStage
14,AZITROMICINA 500MG,2026-02-01,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
14,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014274887,1.2971951,0.5,0.0,TwoStage
14,ENALAPRIL 10MG,2026-02-01,0.0,0.104990505,1.1934738,0.5,0.0,TwoStage
14,IBUPROFENO TABX800,2026-02-01,0.0,0.008152246,1.2971951,0.5,0.0,TwoStage
14,METFORMINA 850MG,2026-02-01,0.0,0.12841891,1.3203336,0.5,0.0,TwoStage
14,VITAMINA C+ZINC+D3,2026-02-01,1.0,0.568252,1.8941833,0.5,1.8941833,TwoStage
15,AMOXICILINA 500MG,2026-02-01,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
15,AZITROMICINA 500MG,2026-02-01,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
15,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014274887,1.2971951,0.5,0.0,TwoStage
15,ENALAPRIL 10MG,2026-02-01,0.0,0.14236718,1.1934738,0.5,0.0,TwoStage
15,IBUPROFENO TABX800,2026-02-01,0.0,0.027747393,1.2971951,0.5,0.0,TwoStage
15,METFORMINA 850MG,2026-02-01,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
15,PARACETAMOL 500MG,2026-02-01,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
15,VITAMINA C+ZINC+D3,2026-02-01,1.0,0.6098677,2.1355078,0.5,2.1355078,TwoStage
16,AMOXICILINA 500MG,2026-02-01,0.0,0.029879782,1.397539,0.5,0.0,TwoStage
16,AZITROMICINA 500MG,2026-02-01,0.0,0.023656232,1.397539,0.5,0.0,TwoStage
16,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.014274887,1.397539,0.5,0.0,TwoStage
16,ENALAPRIL 10MG,2026-02-01,0.0,0.11866769,1.2938178,0.5,0.0,TwoStage
16,IBUPROFENO TABX800,2026-02-01,0.0,0.008152246,1.397539,0.5,0.0,TwoStage
16,LOPERAMIDA 2MG,2026-02-01,0.0,0.015448096,1.397539,0.5,0.0,TwoStage
16,METFORMINA 850MG,2026-02-01,0.0,0.10017464,1.4705139,0.5,0.0,TwoStage
16,PARACETAMOL 500MG,2026-02-01,0.0,0.029879782,1.397539,0.5,0.0,TwoStage
16,VITAMINA C+ZINC+D3,2026-02-01,1.0,0.62104464,1.8729739,0.5,1.8729739,TwoStage
